Experimental_side,millis_since_start,datetime,MouseRFID,BottleLicked,BoutDuration,BoutLickNumber,BoutLickDuration,LickFrequency,Inter-Lick-Interval
RIGHT, 600088, "2023/10/13 15:54:10", 16000287245, RIGHT, 612.00, 7.00, 232.00, 11.44, 54.29
RIGHT, 632497, "2023/10/13 15:54:42", 160001217120, RIGHT, 6506.00, 48.00, 2055.00, 7.38, 92.73
RIGHT, 1237855, "2023/10/13 16:04:48", 160002113211, LEFT, 7990.00, 34.00, 1424.00, 4.26, 193.12
RIGHT, 1446122, "2023/10/13 16:08:16", 160001217120, LEFT, 3597.00, 30.00, 1205.00, 8.34, 79.73
RIGHT, 1447474, "2023/10/13 16:08:17", 160001217120, LEFT, 283.00, 3.00, 121.00, 10.60, 54.00
RIGHT, 1465026, "2023/10/13 16:08:35", 160001217120, LEFT, 2035.00, 17.00, 635.00, 8.35, 82.35
RIGHT, 3571113, "2023/10/13 16:43:40", 160001217120, RIGHT, 3835.00, 27.00, 1142.00, 7.04, 99.74
RIGHT, 9817570, "2023/10/13 18:27:46", 16000286244, LEFT, 1338.00, 4.00, 153.00, 2.99, 296.25
RIGHT, 10475765, "2023/10/13 18:38:44", 16000286244, RIGHT, 7289.00, 51.00, 2214.00, 7.00, 99.51
RIGHT, 10527939, "2023/10/13 18:39:36", 16000286244, RIGHT, 3655.00, 30.00, 1324.00, 8.21, 77.70
RIGHT, 10559224, "2023/10/13 18:40:07", 16000069229, RIGHT, 1797.00, 17.00, 721.00, 9.46, 63.29
RIGHT, 10600801, "2023/10/13 18:40:49", 160002113211, LEFT, 13162.00, 87.00, 3705.00, 6.61, 108.70
RIGHT, 10605412, "2023/10/13 18:40:53", 16000287245, LEFT, 343.00, 3.00, 131.00, 8.75, 70.67
RIGHT, 10667971, "2023/10/13 18:41:56", 160001217120, LEFT, 3700.00, 29.00, 1217.00, 7.84, 85.62
RIGHT, 10806175, "2023/10/13 18:44:14", 160001217120, RIGHT, 1055.00, 11.00, 429.00, 10.43, 56.91
RIGHT, 10809474, "2023/10/13 18:44:17", 160001217120, RIGHT, 2326.00, 15.00, 689.00, 6.45, 109.13
RIGHT, 10838494, "2023/10/13 18:44:46", 16000287245, RIGHT, 5355.00, 34.00, 1498.00, 6.35, 113.44
RIGHT, 10900138, "2023/10/13 18:45:48", 16000069229, LEFT, 3094.00, 27.00, 1137.00, 8.73, 72.48
RIGHT, 10908222, "2023/10/13 18:45:56", 16000286244, LEFT, 3891.00, 33.00, 1416.00, 8.48, 75.00
RIGHT, 10917059, "2023/10/13 18:46:05", 160002113211, LEFT, 4503.00, 38.00, 1550.00, 8.44, 77.71
RIGHT, 11036889, "2023/10/13 18:48:05", 16000287245, LEFT, 1175.00, 12.00, 411.00, 10.21, 63.67
RIGHT, 11162131, "2023/10/13 18:50:10", 16000286244, LEFT, 13331.00, 98.00, 4614.00, 7.35, 88.95
RIGHT, 11418625, "2023/10/13 18:54:26", 16000069229, RIGHT, 3014.00, 24.00, 1075.00, 7.96, 80.79
RIGHT, 11425792, "2023/10/13 18:54:33", 160001217120, LEFT, 2119.00, 17.00, 687.00, 8.02, 84.24
RIGHT, 11505275, "2023/10/13 18:55:53", 16000286244, LEFT, 3074.00, 27.00, 1046.00, 8.78, 75.11
RIGHT, 11514889, "2023/10/13 18:56:02", 160001217120, LEFT, 419.00, 5.00, 162.00, 11.93, 51.40
RIGHT, 11576256, "2023/10/13 18:57:04", 16000069229, LEFT, 1924.00, 18.00, 737.00, 9.36, 65.94
RIGHT, 11753401, "2023/10/13 19:00:01", 16000287245, LEFT, 7487.00, 59.00, 2592.00, 7.88, 82.97
RIGHT, 11758665, "2023/10/13 19:00:06", 160002113211, RIGHT, 5653.00, 42.00, 1592.00, 7.43, 96.69
RIGHT, 11795458, "2023/10/13 19:00:43", 160001217120, RIGHT, 3615.00, 31.00, 1270.00, 8.58, 75.65
RIGHT, 11828911, "2023/10/13 19:01:16", 16000069229, RIGHT, 2832.00, 24.00, 1041.00, 8.47, 74.62
RIGHT, 11979881, "2023/10/13 19:03:47", 160001217120, LEFT, 4013.00, 35.00, 1492.00, 8.72, 72.03
RIGHT, 12015520, "2023/10/13 19:04:23", 160002113211, LEFT, 12649.00, 94.00, 4207.00, 7.43, 89.81
RIGHT, 12055500, "2023/10/13 19:05:03", 16000069229, RIGHT, 4018.00, 33.00, 1524.00, 8.21, 75.58
RIGHT, 12275186, "2023/10/13 19:08:43", 16000286244, LEFT, 3977.00, 32.00, 1283.00, 8.05, 84.19
RIGHT, 12297746, "2023/10/13 19:09:05", 16000287245, RIGHT, 7692.00, 58.00, 2599.00, 7.54, 87.81
RIGHT, 12444393, "2023/10/13 19:11:32", 16000286244, RIGHT, 7147.00, 55.00, 2459.00, 7.70, 85.24
RIGHT, 12450743, "2023/10/13 19:11:38", 160001217120, LEFT, 4346.00, 38.00, 1561.00, 8.74, 73.29
RIGHT, 12466536, "2023/10/13 19:11:54", 16000069229, RIGHT, 2968.00, 24.00, 1031.00, 8.09, 80.71
RIGHT, 12814352, "2023/10/13 19:17:42", 16000287245, RIGHT, 4821.00, 38.00, 1558.00, 7.88, 85.87
RIGHT, 12818797, "2023/10/13 19:17:46", 16000286244, LEFT, 15395.00, 103.00, 4572.00, 6.69, 105.08
RIGHT, 12832811, "2023/10/13 19:18:00", 160001217120, RIGHT, 2539.00, 20.00, 752.00, 7.88, 89.35
RIGHT, 12958531, "2023/10/13 19:20:06", 160002113211, RIGHT, 9157.00, 64.00, 2692.00, 6.99, 101.02
RIGHT, 12971938, "2023/10/13 19:20:19", 16000069229, LEFT, 5980.00, 49.00, 2277.00, 8.19, 75.57
RIGHT, 13032915, "2023/10/13 19:21:20", 160001217120, RIGHT, 1918.00, 16.00, 662.00, 8.34, 78.50
RIGHT, 13200214, "2023/10/13 19:24:07", 16000287245, RIGHT, 7118.00, 60.00, 2605.00, 8.43, 75.22
RIGHT, 13361246, "2023/10/13 19:26:48", 16000069229, LEFT, 9514.00, 69.00, 3083.00, 7.25, 93.20
RIGHT, 13407555, "2023/10/13 19:27:35", 16000286244, LEFT, 13935.00, 104.00, 4735.00, 7.46, 88.46
RIGHT, 13427071, "2023/10/13 19:27:54", 160002113211, RIGHT, 9758.00, 70.00, 2880.00, 7.17, 98.26
RIGHT, 13461804, "2023/10/13 19:28:29", 16000069229, RIGHT, 5406.00, 43.00, 2003.00, 7.95, 79.14
RIGHT, 13462342, "2023/10/13 19:28:29", 160001217120, LEFT, 6345.00, 49.00, 2206.00, 7.72, 84.47
RIGHT, 13500831, "2023/10/13 19:29:08", 16000069229, RIGHT, 1772.00, 16.00, 707.00, 9.03, 66.56
RIGHT, 13654316, "2023/10/13 19:31:41", 16000287245, LEFT, 7844.00, 65.00, 2892.00, 8.29, 76.18
RIGHT, 13765500, "2023/10/13 19:33:33", 160001217120, LEFT, 4189.00, 35.00, 1500.00, 8.36, 76.83
RIGHT, 13780742, "2023/10/13 19:33:48", 16000287245, LEFT, 3765.00, 33.00, 1397.00, 8.76, 71.76
RIGHT, 14065555, "2023/10/13 19:38:32", 16000069229, RIGHT, 4961.00, 40.00, 1820.00, 8.06, 78.52
RIGHT, 14327444, "2023/10/13 19:42:54", 16000286244, LEFT, 14077.00, 103.00, 4497.00, 7.32, 93.01
RIGHT, 14340637, "2023/10/13 19:43:07", 16000287245, RIGHT, 5866.00, 44.00, 1930.00, 7.50, 89.45
RIGHT, 14510875, "2023/10/13 19:45:58", 16000069229, LEFT, 5130.00, 42.00, 1802.00, 8.19, 79.24
RIGHT, 14555011, "2023/10/13 19:46:42", 160001217120, LEFT, 7273.00, 61.00, 2666.00, 8.39, 75.52
RIGHT, 14625042, "2023/10/13 19:47:52", 16000069229, RIGHT, 5290.00, 43.00, 1938.00, 8.13, 77.95
RIGHT, 14871888, "2023/10/13 19:51:59", 160001217120, LEFT, 3957.00, 35.00, 1398.00, 8.85, 73.11
RIGHT, 14891874, "2023/10/13 19:52:19", 16000287245, LEFT, 10377.00, 83.00, 3745.00, 8.00, 79.90
RIGHT, 15092413, "2023/10/13 19:55:39", 16000286244, LEFT, 14733.00, 106.00, 4846.00, 7.19, 93.27
RIGHT, 15191898, "2023/10/13 19:57:19", 16000069229, LEFT, 10468.00, 83.00, 3835.00, 7.93, 79.92
RIGHT, 15214524, "2023/10/13 19:57:41", 160001217120, LEFT, 7344.00, 60.00, 2642.00, 8.17, 78.37
RIGHT, 15394047, "2023/10/13 20:00:41", 16000287245, RIGHT, 8212.00, 55.00, 2380.00, 6.70, 106.04
RIGHT, 15429102, "2023/10/13 20:01:16", 16000286244, LEFT, 7238.00, 57.00, 2464.00, 7.88, 83.75
RIGHT, 15566976, "2023/10/13 20:03:33", 16000069229, RIGHT, 3766.00, 31.00, 1458.00, 8.23, 74.45
RIGHT, 15711811, "2023/10/13 20:05:58", 16000287245, LEFT, 9484.00, 77.00, 3509.00, 8.12, 77.60
RIGHT, 15797800, "2023/10/13 20:07:24", 160001217120, RIGHT, 8364.00, 67.00, 2851.00, 8.01, 82.28
RIGHT, 15974370, "2023/10/13 20:10:21", 160001217120, LEFT, 4527.00, 35.00, 1504.00, 7.73, 86.37
RIGHT, 15982527, "2023/10/13 20:10:29", 16000286244, RIGHT, 899.00, 9.00, 334.00, 10.01, 62.78
RIGHT, 16114796, "2023/10/13 20:12:41", 16000287245, RIGHT, 6243.00, 48.00, 2075.00, 7.69, 86.83
RIGHT, 16232497, "2023/10/13 20:14:39", 160001217120, RIGHT, 3685.00, 24.00, 1032.00, 6.51, 110.54
RIGHT, 16257653, "2023/10/13 20:15:04", 16000069229, RIGHT, 10285.00, 74.00, 3545.00, 7.19, 91.08
RIGHT, 16384583, "2023/10/13 20:17:11", 16000287245, RIGHT, 7915.00, 58.00, 2595.00, 7.33, 91.72
RIGHT, 16468123, "2023/10/13 20:18:34", 160002113211, LEFT, 20044.00, 147.00, 6982.00, 7.33, 88.86
RIGHT, 16529171, "2023/10/13 20:19:35", 160001217120, LEFT, 12320.00, 90.00, 4005.00, 7.31, 92.39
RIGHT, 16705109, "2023/10/13 20:22:31", 16000286244, LEFT, 11032.00, 77.00, 3425.00, 6.98, 98.79
RIGHT, 17071714, "2023/10/13 20:28:38", 16000287245, LEFT, 7864.00, 59.00, 2701.00, 7.50, 87.51
RIGHT, 17097961, "2023/10/13 20:29:04", 160002113211, RIGHT, 19033.00, 123.00, 7347.00, 6.46, 95.01
RIGHT, 17102109, "2023/10/13 20:29:08", 160002113211, RIGHT, 2513.00, 7.00, 1776.00, 2.79, 105.29
RIGHT, 17300676, "2023/10/13 20:32:27", 16000286244, LEFT, 4825.00, 37.00, 1651.00, 7.67, 85.78
RIGHT, 17427223, "2023/10/13 20:34:33", 16000286244, RIGHT, 1575.00, 13.00, 527.00, 8.25, 80.62
RIGHT, 17564354, "2023/10/13 20:36:50", 16000069229, RIGHT, 6879.00, 52.00, 2648.00, 7.56, 81.37
RIGHT, 17648214, "2023/10/13 20:38:14", 160002113211, RIGHT, 7649.00, 58.00, 2253.00, 7.58, 93.03
RIGHT, 18193044, "2023/10/13 20:47:19", 16000287245, RIGHT, 5183.00, 42.00, 1844.00, 8.10, 79.50
RIGHT, 18245847, "2023/10/13 20:48:12", 16000286244, RIGHT, 6083.00, 46.00, 2090.00, 7.56, 86.80
RIGHT, 18573943, "2023/10/13 20:53:40", 16000286244, LEFT, 934.00, 9.00, 349.00, 9.64, 65.00
RIGHT, 18578034, "2023/10/13 20:53:44", 16000286244, LEFT, 2558.00, 16.00, 701.00, 6.25, 116.06
RIGHT, 18693711, "2023/10/13 20:55:39", 160002113211, LEFT, 10216.00, 84.00, 3529.00, 8.22, 79.61
RIGHT, 19131509, "2023/10/13 21:02:57", 160002113211, RIGHT, 13618.00, 109.00, 4822.00, 8.00, 80.70
RIGHT, 19361096, "2023/10/13 21:06:47", 16000287245, LEFT, 9929.00, 73.00, 3385.00, 7.35, 89.64
RIGHT, 19388245, "2023/10/13 21:07:14", 16000286244, LEFT, 15926.00, 114.00, 5402.00, 7.16, 92.32
RIGHT, 19726914, "2023/10/13 21:12:52", 16000287245, LEFT, 4296.00, 35.00, 1483.00, 8.15, 80.37
RIGHT, 19823094, "2023/10/13 21:14:28", 160002113211, LEFT, 15439.00, 124.00, 5545.00, 8.03, 79.79
RIGHT, 20126774, "2023/10/13 21:19:32", 16000287245, LEFT, 5502.00, 43.00, 1978.00, 7.82, 81.95
RIGHT, 20142858, "2023/10/13 21:19:48", 160002113211, RIGHT, 2261.00, 18.00, 695.00, 7.96, 87.00
RIGHT, 20145418, "2023/10/13 21:19:51", 16000287245, LEFT, 2369.00, 21.00, 892.00, 8.86, 70.33
RIGHT, 20159701, "2023/10/13 21:20:05", 16000287245, RIGHT, 353.00, 3.00, 126.00, 8.50, 75.67
RIGHT, 20279812, "2023/10/13 21:22:05", 16000286244, LEFT, 12624.00, 88.00, 3999.00, 6.97, 98.01
RIGHT, 20311839, "2023/10/13 21:22:37", 160001217120, LEFT, 3679.00, 30.00, 1317.00, 8.15, 78.73
RIGHT, 20495199, "2023/10/13 21:25:40", 160001217120, RIGHT, 1615.00, 15.00, 544.00, 9.29, 71.40
RIGHT, 21012057, "2023/10/13 21:34:17", 160002113211, LEFT, 8282.00, 67.00, 2856.00, 8.09, 80.99
RIGHT, 21194511, "2023/10/13 21:37:19", 160001217120, LEFT, 6420.00, 52.00, 2443.00, 8.10, 76.48
RIGHT, 21451724, "2023/10/13 21:41:37", 160001217120, LEFT, 1348.00, 12.00, 459.00, 8.90, 74.08
RIGHT, 21476407, "2023/10/13 21:42:01", 16000069229, LEFT, 9796.00, 71.00, 3307.00, 7.25, 91.39
RIGHT, 21480821, "2023/10/13 21:42:06", 16000069229, LEFT, 1009.00, 5.00, 268.00, 4.96, 148.20
RIGHT, 21484327, "2023/10/13 21:42:09", 16000069229, LEFT, 817.00, 6.00, 307.00, 7.34, 85.00
RIGHT, 21494827, "2023/10/13 21:42:20", 160001217120, RIGHT, 2307.00, 19.00, 776.00, 8.24, 80.58
RIGHT, 21637715, "2023/10/13 21:44:43", 160002113211, LEFT, 12044.00, 97.00, 4306.00, 8.05, 79.77
RIGHT, 21847590, "2023/10/13 21:48:12", 160001217120, LEFT, 6067.00, 50.00, 2101.00, 8.24, 79.32
RIGHT, 21925875, "2023/10/13 21:49:31", 160001217120, LEFT, 5214.00, 45.00, 1868.00, 8.63, 74.36
RIGHT, 22360380, "2023/10/13 21:56:45", 160001217120, LEFT, 5128.00, 39.00, 1736.00, 7.61, 86.97
RIGHT, 22369022, "2023/10/13 21:56:54", 160001217120, LEFT, 943.00, 9.00, 366.00, 9.54, 64.11
RIGHT, 22711635, "2023/10/13 22:02:36", 16000069229, RIGHT, 4341.00, 33.00, 1446.00, 7.60, 87.73
RIGHT, 22714364, "2023/10/13 22:02:39", 16000069229, RIGHT, 1757.00, 9.00, 476.00, 5.12, 142.33
RIGHT, 22738956, "2023/10/13 22:03:04", 160002113211, LEFT, 6877.00, 57.00, 2411.00, 8.29, 78.35
RIGHT, 22880146, "2023/10/13 22:05:25", 160001217120, LEFT, 5931.00, 48.00, 2062.00, 8.09, 80.60
RIGHT, 22968668, "2023/10/13 22:06:53", 160001217120, LEFT, 4724.00, 40.00, 1695.00, 8.47, 75.72
RIGHT, 22974206, "2023/10/13 22:06:59", 160001217120, LEFT, 258.00, 3.00, 112.00, 11.63, 48.67
RIGHT, 23005833, "2023/10/13 22:07:30", 16000069229, LEFT, 9771.00, 77.00, 3853.00, 7.88, 76.86
RIGHT, 23304651, "2023/10/13 22:12:29", 16000069229, RIGHT, 2988.00, 23.00, 995.00, 7.70, 86.65
RIGHT, 23395076, "2023/10/13 22:13:59", 160002113211, LEFT, 11643.00, 91.00, 3904.00, 7.82, 85.04
RIGHT, 23552189, "2023/10/13 22:16:37", 160001217120, LEFT, 10361.00, 83.00, 3585.00, 8.01, 81.64
RIGHT, 23745941, "2023/10/13 22:19:50", 16000069229, RIGHT, 7863.00, 54.00, 2480.00, 6.87, 99.69
RIGHT, 23943216, "2023/10/13 22:23:07", 16000069229, RIGHT, 5709.00, 45.00, 2158.00, 7.88, 78.91
RIGHT, 24319513, "2023/10/13 22:29:24", 160001217120, RIGHT, 2574.00, 22.00, 857.00, 8.55, 78.05
RIGHT, 24524849, "2023/10/13 22:32:49", 16000069229, RIGHT, 7823.00, 54.00, 2407.00, 6.90, 100.30
RIGHT, 24550686, "2023/10/13 22:33:15", 160002113211, RIGHT, 14959.00, 112.00, 5116.00, 7.49, 87.88
RIGHT, 24642343, "2023/10/13 22:34:46", 160001217120, LEFT, 4336.00, 38.00, 1574.00, 8.76, 72.68
RIGHT, 24644370, "2023/10/13 22:34:48", 160001217120, LEFT, 277.00, 3.00, 129.00, 10.83, 49.33
RIGHT, 24646764, "2023/10/13 22:34:51", 160001217120, LEFT, 1085.00, 9.00, 395.00, 8.29, 76.67
RIGHT, 24957067, "2023/10/13 22:40:01", 16000069229, LEFT, 11932.00, 92.00, 4677.00, 7.71, 78.86
RIGHT, 24996632, "2023/10/13 22:40:41", 160001217120, LEFT, 6663.00, 54.00, 2279.00, 8.10, 81.19
RIGHT, 25341391, "2023/10/13 22:46:25", 160001217120, RIGHT, 226.00, 3.00, 105.00, 13.27, 40.33
RIGHT, 25353886, "2023/10/13 22:46:38", 160001217120, LEFT, 228.00, 3.00, 97.00, 13.16, 43.67
RIGHT, 25413643, "2023/10/13 22:47:37", 160001217120, RIGHT, 980.00, 3.00, 121.00, 3.06, 286.33
RIGHT, 25418124, "2023/10/13 22:47:42", 160001217120, RIGHT, 1433.00, 8.00, 470.00, 5.58, 120.37
RIGHT, 25458519, "2023/10/13 22:48:22", 16000069229, LEFT, 10947.00, 86.00, 4264.00, 7.86, 77.71
RIGHT, 25491100, "2023/10/13 22:48:55", 160001217120, RIGHT, 762.00, 5.00, 167.00, 6.56, 119.00
RIGHT, 25496214, "2023/10/13 22:49:00", 160001217120, RIGHT, 1580.00, 9.00, 666.00, 5.70, 101.56
RIGHT, 25766261, "2023/10/13 22:53:30", 16000069229, RIGHT, 4068.00, 32.00, 1388.00, 7.87, 83.75
RIGHT, 26242899, "2023/10/13 23:01:26", 16000069229, RIGHT, 5370.00, 44.00, 1935.00, 8.19, 78.07
RIGHT, 26418667, "2023/10/13 23:04:22", 160001217120, LEFT, 12693.00, 96.00, 4023.00, 7.56, 90.31
RIGHT, 26432581, "2023/10/13 23:04:36", 16000069229, LEFT, 5230.00, 43.00, 2085.00, 8.22, 73.14
RIGHT, 27489058, "2023/10/13 23:22:12", 160001217120, RIGHT, 5164.00, 41.00, 1816.00, 7.94, 81.66
RIGHT, 27520770, "2023/10/13 23:22:44", 16000069229, LEFT, 10070.00, 72.00, 3674.00, 7.15, 88.83
RIGHT, 27522790, "2023/10/13 23:22:46", 16000069229, LEFT, 832.00, 7.00, 346.00, 8.41, 69.43
RIGHT, 27931120, "2023/10/13 23:29:34", 16000069229, RIGHT, 3715.00, 31.00, 1309.00, 8.34, 77.61
RIGHT, 28027908, "2023/10/13 23:31:11", 16000287245, LEFT, 5189.00, 37.00, 1635.00, 7.13, 96.05
RIGHT, 28151494, "2023/10/13 23:33:15", 160001217120, LEFT, 6121.00, 44.00, 1801.00, 7.19, 98.18
RIGHT, 28196454, "2023/10/13 23:34:00", 16000069229, LEFT, 6905.00, 52.00, 2575.00, 7.53, 83.27
RIGHT, 28282719, "2023/10/13 23:35:26", 16000287245, LEFT, 12860.00, 94.00, 4546.00, 7.31, 88.45
RIGHT, 28391346, "2023/10/13 23:37:14", 16000286244, LEFT, 13198.00, 88.00, 4349.00, 6.67, 100.56
RIGHT, 28552589, "2023/10/13 23:39:56", 16000287245, LEFT, 7273.00, 55.00, 2451.00, 7.56, 87.67
RIGHT, 28667408, "2023/10/13 23:41:50", 16000287245, LEFT, 5027.00, 39.00, 1738.00, 7.76, 84.33
RIGHT, 28673929, "2023/10/13 23:41:57", 16000069229, RIGHT, 3700.00, 31.00, 1369.00, 8.38, 75.19
RIGHT, 28745845, "2023/10/13 23:43:09", 16000287245, RIGHT, 4765.00, 39.00, 1850.00, 8.18, 74.74
RIGHT, 29443202, "2023/10/13 23:54:46", 16000287245, LEFT, 7506.00, 59.00, 2589.00, 7.86, 83.34
RIGHT, 29720876, "2023/10/13 23:59:24", 16000287245, LEFT, 7071.00, 58.00, 2414.00, 8.20, 80.29
RIGHT, 29788185, "2023/10/14 0:00:31", 16000287245, LEFT, 3765.00, 30.00, 1250.00, 7.97, 83.83
RIGHT, 29795847, "2023/10/14 0:00:38", 16000287245, LEFT, 2296.00, 14.00, 605.00, 6.10, 120.79
RIGHT, 29808825, "2023/10/14 0:00:51", 16000287245, RIGHT, 1125.00, 8.00, 306.00, 7.11, 102.37
RIGHT, 29817111, "2023/10/14 0:01:00", 16000287245, RIGHT, 1161.00, 6.00, 269.00, 5.17, 148.67
RIGHT, 29824449, "2023/10/14 0:01:07", 16000287245, RIGHT, 444.00, 3.00, 217.00, 6.76, 75.67
RIGHT, 30178222, "2023/10/14 0:07:01", 16000286244, RIGHT, 16186.00, 110.00, 5041.00, 6.80, 101.32
RIGHT, 30260797, "2023/10/14 0:08:23", 16000286244, LEFT, 2144.00, 19.00, 749.00, 8.86, 73.42
RIGHT, 30720871, "2023/10/14 0:16:03", 16000286244, LEFT, 10359.00, 79.00, 3801.00, 7.63, 83.01
RIGHT, 30723443, "2023/10/14 0:16:06", 16000286244, LEFT, 1615.00, 12.00, 604.00, 7.43, 84.25
RIGHT, 30761202, "2023/10/14 0:16:44", 16000287245, RIGHT, 7328.00, 58.00, 2483.00, 7.91, 83.53
RIGHT, 30767631, "2023/10/14 0:16:50", 16000286244, RIGHT, 481.00, 5.00, 198.00, 10.40, 56.60
RIGHT, 30929770, "2023/10/14 0:19:32", 16000287245, RIGHT, 7176.00, 52.00, 2361.00, 7.25, 92.60
RIGHT, 31245217, "2023/10/14 0:24:47", 16000286244, LEFT, 11002.00, 84.00, 3681.00, 7.63, 87.15
RIGHT, 31756400, "2023/10/14 0:33:18", 16000286244, LEFT, 11819.00, 90.00, 3867.00, 7.61, 88.36
RIGHT, 32182080, "2023/10/14 0:40:24", 16000286244, LEFT, 5910.00, 46.00, 1948.00, 7.78, 86.13
RIGHT, 32317351, "2023/10/14 0:42:39", 16000287245, LEFT, 6959.00, 50.00, 2308.00, 7.18, 93.02
RIGHT, 33112314, "2023/10/14 0:55:54", 16000286244, RIGHT, 14984.00, 104.00, 4962.00, 6.94, 96.37
RIGHT, 33137743, "2023/10/14 0:56:19", 16000286244, RIGHT, 813.00, 8.00, 343.00, 9.84, 58.75
RIGHT, 33160826, "2023/10/14 0:56:43", 16000286244, RIGHT, 1675.00, 12.00, 662.00, 7.16, 84.42
RIGHT, 33175274, "2023/10/14 0:56:57", 16000286244, RIGHT, 2654.00, 14.00, 865.00, 5.28, 127.79
RIGHT, 33185762, "2023/10/14 0:57:07", 16000286244, RIGHT, 4416.00, 16.00, 1454.00, 3.62, 185.13
RIGHT, 33208582, "2023/10/14 0:57:30", 16000286244, RIGHT, 1196.00, 5.00, 227.00, 4.18, 193.80
RIGHT, 34174596, "2023/10/14 1:13:36", 160002113211, LEFT, 6061.00, 46.00, 2021.00, 7.59, 87.83
RIGHT, 34583991, "2023/10/14 1:20:25", 160002113211, LEFT, 15801.00, 118.00, 5257.00, 7.47, 89.36
RIGHT, 34938835, "2023/10/14 1:26:20", 160002113211, LEFT, 4684.00, 39.00, 1571.00, 8.33, 79.82
RIGHT, 36724976, "2023/10/14 1:56:06", 160001217120, RIGHT, 3271.00, 28.00, 1064.00, 8.56, 78.82
RIGHT, 37234770, "2023/10/14 2:04:35", 160001217120, LEFT, 3517.00, 31.00, 1214.00, 8.81, 74.29
RIGHT, 37604858, "2023/10/14 2:10:45", 160001217120, RIGHT, 6400.00, 51.00, 2200.00, 7.97, 82.35
RIGHT, 38049624, "2023/10/14 2:18:10", 160001217120, LEFT, 10523.00, 79.00, 3631.00, 7.51, 87.24
RIGHT, 38310205, "2023/10/14 2:22:30", 160001217120, RIGHT, 7848.00, 60.00, 2616.00, 7.65, 87.20
RIGHT, 38609269, "2023/10/14 2:27:29", 160001217120, RIGHT, 4416.00, 37.00, 1637.00, 8.38, 75.11
RIGHT, 39521801, "2023/10/14 2:42:42", 16000287245, RIGHT, 5531.00, 36.00, 1738.00, 6.51, 105.36
RIGHT, 39955411, "2023/10/14 2:49:55", 16000069229, RIGHT, 9090.00, 68.00, 3634.00, 7.48, 80.24
RIGHT, 40041199, "2023/10/14 2:51:21", 16000069229, RIGHT, 4199.00, 34.00, 1797.00, 8.10, 70.65
RIGHT, 40286682, "2023/10/14 2:55:26", 16000069229, LEFT, 13055.00, 94.00, 5178.00, 7.20, 83.80
RIGHT, 40410185, "2023/10/14 2:57:30", 160001217120, RIGHT, 8801.00, 66.00, 3289.00, 7.50, 83.52
RIGHT, 42362928, "2023/10/14 3:30:02", 16000286244, RIGHT, 8364.00, 56.00, 2522.00, 6.70, 104.32
RIGHT, 46122666, "2023/10/14 4:32:41", 16000069229, RIGHT, 8246.00, 61.00, 3008.00, 7.40, 85.87
RIGHT, 46271230, "2023/10/14 4:35:09", 16000286244, RIGHT, 16241.00, 101.00, 4833.00, 6.22, 112.95
RIGHT, 47059305, "2023/10/14 4:48:17", 160001217120, LEFT, 3905.00, 34.00, 1389.00, 8.71, 74.00
RIGHT, 47083596, "2023/10/14 4:48:41", 16000069229, RIGHT, 17230.00, 124.00, 6928.00, 7.20, 83.08
RIGHT, 47230722, "2023/10/14 4:51:08", 16000287245, LEFT, 4970.00, 38.00, 1558.00, 7.65, 89.79
RIGHT, 47533170, "2023/10/14 4:56:11", 16000287245, RIGHT, 14360.00, 94.00, 4263.00, 6.55, 107.41
RIGHT, 47784706, "2023/10/14 5:00:22", 160001217120, LEFT, 5723.00, 49.00, 2081.00, 8.56, 74.33
RIGHT, 47800895, "2023/10/14 5:00:38", 160001217120, LEFT, 1518.00, 14.00, 546.00, 9.22, 69.43
RIGHT, 48041717, "2023/10/14 5:04:39", 16000069229, LEFT, 12358.00, 95.00, 4715.00, 7.69, 80.45
RIGHT, 48045001, "2023/10/14 5:04:43", 16000069229, LEFT, 2135.00, 16.00, 848.00, 7.49, 80.44
RIGHT, 48184333, "2023/10/14 5:07:02", 160002113211, LEFT, 8791.00, 68.00, 2936.00, 7.74, 86.10
RIGHT, 48250833, "2023/10/14 5:08:08", 16000287245, LEFT, 8491.00, 62.00, 2628.00, 7.30, 94.56
RIGHT, 48262688, "2023/10/14 5:08:20", 160001217120, RIGHT, 5779.00, 48.00, 2078.00, 8.31, 77.10
RIGHT, 48388716, "2023/10/14 5:10:26", 16000069229, RIGHT, 3472.00, 30.00, 1305.00, 8.64, 72.23
RIGHT, 48450793, "2023/10/14 5:11:28", 160001217120, LEFT, 3477.00, 30.00, 1239.00, 8.63, 74.60
RIGHT, 48564243, "2023/10/14 5:13:22", 16000286244, RIGHT, 2025.00, 19.00, 713.00, 9.38, 69.05
RIGHT, 48833884, "2023/10/14 5:17:51", 160002113211, LEFT, 7421.00, 59.00, 2404.00, 7.95, 85.03
RIGHT, 48895152, "2023/10/14 5:18:52", 160002113211, LEFT, 13228.00, 106.00, 4743.00, 8.01, 80.05
RIGHT, 48919695, "2023/10/14 5:19:17", 16000287245, LEFT, 5203.00, 37.00, 1582.00, 7.11, 97.86
RIGHT, 49061170, "2023/10/14 5:21:38", 160001217120, RIGHT, 9352.00, 73.00, 3207.00, 7.81, 84.18
RIGHT, 49075280, "2023/10/14 5:21:53", 16000286244, RIGHT, 10517.00, 75.00, 3174.00, 7.13, 97.91
